predicted,targets,R_mean,R_min,R_max
8.0,8.0,0.18180350959300995,0.11780638992786407,0.24480552971363068
2.0,2.0,0.3431130349636078,0.2689056098461151,0.41911154985427856
4.0,4.0,0.1625150442123413,0.1394866555929184,0.18674907088279724
8.0,8.0,0.16175854206085205,0.1339799463748932,0.19003510475158691
7.0,7.0,0.25993436574935913,0.24423715472221375,0.27600786089897156
0.0,0.0,1.1849005222320557,1.1070232391357422,1.2644180059432983
8.0,8.0,0.629548192024231,0.5780289769172668,0.6799609661102295
6.0,6.0,0.32369911670684814,0.2662530243396759,0.3825579881668091
5.0,5.0,0.5172897577285767,0.4534631371498108,0.5772219896316528
1.0,1.0,0.803196132183075,0.7460352182388306,0.8608042597770691
8.0,8.0,0.6730028390884399,0.6013904213905334,0.7477144002914429
7.0,7.0,0.48533543944358826,0.45677560567855835,0.5131067037582397
0.0,0.0,0.3869349956512451,0.36202338337898254,0.4124673008918762
4.0,4.0,0.6058987975120544,0.5334305167198181,0.6773347854614258
7.0,7.0,0.389931321144104,0.38614949584007263,0.39361345767974854
7.0,7.0,0.48128074407577515,0.42998751997947693,0.5324205756187439
2.0,2.0,0.9876585006713867,0.9549453854560852,1.018939733505249
8.0,8.0,0.17308178544044495,0.11716391146183014,0.2230929434299469
4.0,4.0,0.7652633190155029,0.7265464067459106,0.8042048811912537
5.0,5.0,0.3467066287994385,0.3140604496002197,0.3811746835708618
2.0,2.0,0.14385288953781128,0.1276782602071762,0.16020487248897552
9.0,9.0,1.196472406387329,1.122356653213501,1.271414041519165
5.0,5.0,0.4572103023529053,0.41427433490753174,0.5001579523086548
0.0,0.0,0.4256533086299896,0.3545237183570862,0.4984837472438812
4.0,4.0,0.35249629616737366,0.2915891408920288,0.4100611209869385
4.0,4.0,0.12319249659776688,0.09819386899471283,0.1488448977470398
9.0,9.0,0.28961095213890076,0.24068386852741241,0.3364424705505371
1.0,1.0,0.28179630637168884,0.2292850911617279,0.33355048298835754
6.0,6.0,0.0475815087556839,0.004541227128356695,0.09179620444774628
7.0,7.0,0.62530916929245,0.5562692880630493,0.6927006840705872
4.0,4.0,1.3571406602859497,1.3184573650360107,1.3953166007995605
0.0,0.0,0.769677996635437,0.74462890625,0.793997049331665
6.0,6.0,0.5775518417358398,0.5326640009880066,0.624022364616394
2.0,2.0,0.16784319281578064,0.11520162969827652,0.2190195620059967
0.0,0.0,0.11350095272064209,0.07102890312671661,0.15922150015830994
0.0,0.0,0.14539863169193268,0.08620267361402512,0.2073998749256134
5.0,5.0,0.535002589225769,0.4865458905696869,0.5831114053726196
6.0,6.0,0.55069500207901,0.4699983298778534,0.6352006196975708
4.0,4.0,0.8037828803062439,0.7726895809173584,0.8357239961624146
3.0,3.0,0.775030255317688,0.7021536231040955,0.8486655354499817
7.0,7.0,0.35322847962379456,0.32418936491012573,0.38325589895248413
3.0,3.0,0.5905582904815674,0.5472529530525208,0.6355708241462708
9.0,9.0,0.20007112622261047,0.11508046835660934,0.2841152250766754
8.0,8.0,1.006394863128662,0.9262929558753967,1.0808022022247314
6.0,6.0,0.01685727760195732,0.002513514831662178,0.03170870989561081
4.0,4.0,0.4891338348388672,0.44226908683776855,0.533295214176178
9.0,9.0,0.8275701403617859,0.7666301131248474,0.8913085460662842
9.0,9.0,0.45995762944221497,0.40995118021965027,0.5115920305252075
2.0,2.0,0.23400403559207916,0.20463521778583527,0.26377472281455994
6.0,6.0,0.6197251081466675,0.6001937389373779,0.6399058103561401
2.0,2.0,0.06585535407066345,0.004597810562700033,0.1296534687280655
1.0,1.0,0.03900545462965965,0.0007346068741753697,0.0775846466422081
7.0,7.0,0.215476855635643,0.18049491941928864,0.24985137581825256
5.0,5.0,0.15543793141841888,0.09785562008619308,0.21748563647270203
7.0,7.0,0.3846493661403656,0.3270523250102997,0.4466990828514099
6.0,6.0,0.03843231126666069,0.006127346772700548,0.06887952238321304
0.0,0.0,0.20304915308952332,0.11739993840456009,0.27901431918144226
9.0,9.0,0.08220475167036057,0.08088690787553787,0.08342394977807999
0.0,0.0,0.3388465940952301,0.27292782068252563,0.4028329849243164
6.0,6.0,0.49405962228775024,0.43630459904670715,0.550149142742157
7.0,7.0,0.1360471248626709,0.09390828758478165,0.17614701390266418
8.0,8.0,0.10836918652057648,0.08836817741394043,0.12841707468032837
6.0,6.0,0.1647876501083374,0.1141664907336235,0.2165614664554596
3.0,3.0,0.8051745295524597,0.762700080871582,0.8447554111480713
0.0,0.0,0.5868398547172546,0.5332323312759399,0.6348528265953064
4.0,4.0,0.21342481672763824,0.17271137237548828,0.25175940990448
5.0,5.0,0.886899471282959,0.8494277596473694,0.9229808449745178
1.0,1.0,0.13347621262073517,0.0678539127111435,0.19714854657649994
9.0,9.0,0.673247754573822,0.6048821806907654,0.7412798404693604
4.0,4.0,1.001075029373169,0.9564395546913147,1.0433493852615356
3.0,3.0,0.11619216203689575,0.04635116830468178,0.18285232782363892
7.0,7.0,0.691584050655365,0.6725698113441467,0.7108844518661499
1.0,1.0,0.31327784061431885,0.2762612998485565,0.3502981662750244
6.0,6.0,0.302743524312973,0.2331819385290146,0.368549108505249
9.0,9.0,0.6224185228347778,0.5798340439796448,0.6624343395233154
1.0,1.0,0.5775222182273865,0.5169642567634583,0.637230634689331
1.0,1.0,0.6960704326629639,0.6221615076065063,0.7719857692718506
6.0,6.0,0.7250205278396606,0.6785288453102112,0.7743788957595825
6.0,6.0,0.2639051079750061,0.19026748836040497,0.3418339490890503
6.0,6.0,0.20155364274978638,0.15813592076301575,0.24569839239120483
7.0,7.0,0.045798059552907944,0.002845417009666562,0.0855431854724884
2.0,2.0,0.29933908581733704,0.23746159672737122,0.3614044487476349
9.0,9.0,0.6217210292816162,0.5740146636962891,0.6707783937454224
7.0,7.0,0.6853103637695312,0.6303865909576416,0.7444539070129395
4.0,4.0,0.904445230960846,0.8483472466468811,0.9581081867218018
6.0,6.0,0.46504250168800354,0.44699060916900635,0.48306727409362793
0.0,0.0,0.6203266978263855,0.5750720500946045,0.6661922931671143
3.0,3.0,0.25474581122398376,0.18988282978534698,0.3224071264266968
1.0,1.0,0.4216344356536865,0.3673202693462372,0.47665151953697205
7.0,7.0,0.5605148673057556,0.5153478384017944,0.6042312979698181
9.0,9.0,0.8946641683578491,0.8148040175437927,0.9742590188980103
6.0,6.0,0.44074198603630066,0.38872668147087097,0.49609678983688354
4.0,4.0,0.21181505918502808,0.1628798544406891,0.26179131865501404
0.0,0.0,0.4516259431838989,0.36754104495048523,0.5337757468223572
3.0,3.0,0.9057813286781311,0.8468279838562012,0.9641132354736328
0.0,0.0,0.877241849899292,0.8444161415100098,0.910109281539917
7.0,7.0,0.07068607211112976,0.03466926887631416,0.1071462631225586
6.0,6.0,0.8332535624504089,0.782140851020813,0.887688934803009
1.0,1.0,0.06834562122821808,0.047080256044864655,0.08940117061138153
0.0,0.0,0.2657772898674011,0.19379878044128418,0.3348013162612915
6.0,6.0,0.16096213459968567,0.12629494071006775,0.19666431844234467
8.0,8.0,0.2772536873817444,0.22989219427108765,0.3228815197944641
4.0,4.0,0.2456786036491394,0.1710294634103775,0.32501220703125
7.0,7.0,0.07519272714853287,0.0016284987796097994,0.14484435319900513
2.0,2.0,0.6748157143592834,0.6487035751342773,0.6987959146499634
7.0,7.0,0.1672472506761551,0.09048554301261902,0.2400231808423996
7.0,7.0,0.26054951548576355,0.21048378944396973,0.3082622289657593
7.0,7.0,0.05558661371469498,0.004337749443948269,0.1085582822561264
8.0,8.0,0.9085608720779419,0.8656606078147888,0.9504417777061462
8.0,8.0,0.42391958832740784,0.4102424681186676,0.436454176902771
0.0,0.0,0.6066187024116516,0.5489168763160706,0.6695863008499146
7.0,7.0,0.43602296710014343,0.361052930355072,0.5092765092849731
5.0,5.0,0.09786803275346756,0.05533107742667198,0.14027449488639832
9.0,9.0,0.40434548258781433,0.34100621938705444,0.46970123052597046
8.0,8.0,1.0445117950439453,1.0131338834762573,1.0754631757736206
4.0,4.0,0.24155786633491516,0.16496571898460388,0.32191652059555054
2.0,2.0,0.4525693356990814,0.4180991053581238,0.48769286274909973
8.0,8.0,0.11508061736822128,0.05009722709655762,0.1814565360546112
2.0,2.0,0.8330219984054565,0.7506487369537354,0.9088830947875977
0.0,0.0,0.29566672444343567,0.23535309731960297,0.35931825637817383
9.0,9.0,0.4893302023410797,0.4291050136089325,0.5483742952346802
4.0,4.0,1.0507358312606812,1.034006953239441,1.0677763223648071
9.0,9.0,0.777301549911499,0.7258517742156982,0.8263084292411804
7.0,7.0,0.5647262334823608,0.48991289734840393,0.6380847692489624
8.0,8.0,0.6096601486206055,0.5807028412818909,0.6376103758811951
6.0,6.0,0.8470792770385742,0.7873114347457886,0.9027131795883179
4.0,4.0,0.05825694277882576,0.006294703111052513,0.10762614756822586
9.0,9.0,0.12277597188949585,0.07350408285856247,0.17261534929275513
9.0,9.0,0.049955133348703384,0.0018591453554108739,0.10005603730678558
9.0,9.0,0.021025722846388817,0.0036849190946668386,0.038308385759592056
8.0,8.0,0.26851993799209595,0.2275507152080536,0.309831827878952
7.0,7.0,0.06693408638238907,0.01930740289390087,0.11450985819101334
7.0,7.0,0.12737031280994415,0.08459129184484482,0.16953197121620178
2.0,2.0,0.392956405878067,0.3547714948654175,0.4303719401359558
3.0,3.0,0.3515668511390686,0.26584532856941223,0.4407501220703125
2.0,2.0,0.8437929153442383,0.8182979226112366,0.8708661794662476
4.0,4.0,0.5035901069641113,0.4452124238014221,0.5636234879493713
3.0,3.0,0.341762512922287,0.2907000780105591,0.39214837551116943
6.0,6.0,0.8571721315383911,0.7863020300865173,0.9262428879737854
8.0,8.0,0.12865354120731354,0.11460013687610626,0.14254680275917053
9.0,9.0,0.15570349991321564,0.07020818442106247,0.23484286665916443
3.0,3.0,0.339800626039505,0.3192805051803589,0.3613695502281189
1.0,1.0,0.32691216468811035,0.2426774948835373,0.40913689136505127
9.0,9.0,0.027747709304094315,0.0029103688430041075,0.05457589402794838
2.0,2.0,0.43031543493270874,0.40209123492240906,0.4593653976917267
5.0,5.0,0.603469967842102,0.5469002723693848,0.6613319516181946
6.0,6.0,0.16793440282344818,0.15579301118850708,0.17998027801513672
8.0,8.0,0.3175181448459625,0.23984265327453613,0.3946676254272461
8.0,8.0,0.016934305429458618,0.0020624236203730106,0.031822044402360916
2.0,2.0,0.43067726492881775,0.36865124106407166,0.4965111017227173
8.0,8.0,0.31897082924842834,0.24683506786823273,0.38738858699798584
7.0,7.0,0.19769440591335297,0.17604467272758484,0.21861061453819275
8.0,8.0,0.5504976511001587,0.525503396987915,0.575975775718689
6.0,6.0,0.03779766708612442,0.024804428219795227,0.0511019304394722
9.0,9.0,0.8295338749885559,0.8060466051101685,0.8538981080055237
0.0,0.0,0.3399588465690613,0.2750221788883209,0.4127162992954254
3.0,3.0,0.14269649982452393,0.09709800779819489,0.1904243528842926
3.0,3.0,0.12395776063203812,0.0586569719016552,0.18466481566429138
6.0,6.0,0.6562207937240601,0.5863751769065857,0.7261307239532471
5.0,5.0,0.1459588259458542,0.10962962359189987,0.18326564133167267
4.0,4.0,0.027236323803663254,0.0017889818409457803,0.05399060249328613
5.0,5.0,0.46835699677467346,0.4481527805328369,0.4883216619491577
0.0,0.0,0.031139152124524117,0.0040307557210326195,0.05872849375009537
8.0,8.0,0.3302517831325531,0.24152004718780518,0.4216046929359436
9.0,9.0,0.7052826285362244,0.6634175181388855,0.7446962594985962
0.0,0.0,0.9129787087440491,0.8505331873893738,0.9750703573226929
8.0,8.0,0.23478476703166962,0.16518764197826385,0.3014410138130188
7.0,7.0,0.5729451179504395,0.490346223115921,0.6582720279693604
0.0,0.0,0.1631028950214386,0.12337904423475266,0.20354273915290833
5.0,5.0,0.28125426173210144,0.23825231194496155,0.3267776370048523
7.0,7.0,0.347710520029068,0.3173753619194031,0.37856534123420715
2.0,2.0,0.2213578075170517,0.16076140105724335,0.282077431678772
4.0,4.0,0.06534406542778015,0.01317580509930849,0.1161670982837677
2.0,2.0,0.027962829917669296,0.0008898128289729357,0.054318368434906006
8.0,8.0,0.6027193069458008,0.5427203178405762,0.6689913868904114
8.0,8.0,0.9257296919822693,0.8651558756828308,0.9887943267822266
3.0,3.0,0.1699247509241104,0.12888920307159424,0.21324147284030914
1.0,1.0,0.45204097032546997,0.41629108786582947,0.48992985486984253
5.0,5.0,0.46486014127731323,0.40197959542274475,0.5266662836074829
6.0,6.0,0.4069526195526123,0.3642875552177429,0.4497418701648712
8.0,8.0,0.5896763801574707,0.508289098739624,0.6701163053512573
9.0,9.0,0.27527767419815063,0.2723027765750885,0.27813920378685
9.0,9.0,0.37554967403411865,0.32498225569725037,0.4279581904411316
4.0,4.0,0.6080361008644104,0.5444390177726746,0.6707226037979126
5.0,5.0,0.5434184670448303,0.5060532689094543,0.5819000601768494
8.0,8.0,0.26671138405799866,0.1823091208934784,0.34977829456329346
4.0,4.0,0.4456321597099304,0.4332478642463684,0.4573342204093933
2.0,2.0,0.14722126722335815,0.11089328676462173,0.1854010373353958
9.0,9.0,0.28661495447158813,0.22086647152900696,0.3539280295372009
9.0,9.0,0.5114578604698181,0.43927961587905884,0.5827958583831787
6.0,6.0,0.08676745742559433,0.07709396630525589,0.09582483023405075
5.0,5.0,0.5129179954528809,0.4421004354953766,0.5837432146072388
9.0,9.0,0.5800686478614807,0.5263369679450989,0.6353302597999573
0.0,0.0,0.214201420545578,0.18427936732769012,0.2421625256538391
8.0,8.0,0.18956300616264343,0.10006462037563324,0.27868887782096863
4.0,4.0,0.5203274488449097,0.4839323163032532,0.5550927519798279
1.0,1.0,0.21045032143592834,0.15419575572013855,0.2672816216945648
1.0,1.0,0.45785126090049744,0.40827667713165283,0.5089398622512817
0.0,0.0,0.7336422801017761,0.6828930974006653,0.7864070534706116
9.0,9.0,0.04164259135723114,0.003731935517862439,0.07941935211420059
2.0,2.0,0.14822185039520264,0.13105645775794983,0.16440357267856598
3.0,3.0,0.5990431308746338,0.5608173608779907,0.6394311189651489
9.0,9.0,0.28820186853408813,0.230474054813385,0.34488409757614136
0.0,0.0,0.15313977003097534,0.10404863953590393,0.20197561383247375
5.0,5.0,1.0705257654190063,1.041029453277588,1.0973291397094727
8.0,8.0,0.6147333383560181,0.5831456780433655,0.6471902132034302
6.0,6.0,0.25701647996902466,0.22556918859481812,0.28845125436782837
0.0,0.0,0.24701692163944244,0.16253796219825745,0.32881230115890503
9.0,9.0,0.3054172098636627,0.26035594940185547,0.353068083524704
4.0,4.0,0.6864023804664612,0.6064014434814453,0.7638654112815857
1.0,1.0,1.4498399496078491,1.3840291500091553,1.517585039138794
3.0,3.0,0.04913519695401192,0.0034018836449831724,0.09336783736944199
7.0,7.0,0.44481146335601807,0.36925050616264343,0.5168964862823486
3.0,3.0,0.027336202561855316,0.0011568514164537191,0.05278843268752098
1.0,1.0,0.7854334712028503,0.7396342158317566,0.8297449946403503
1.0,1.0,0.3572387993335724,0.3137190639972687,0.40224242210388184
6.0,6.0,0.11057150363922119,0.0674232691526413,0.15130725502967834
3.0,3.0,0.4156874716281891,0.3429360091686249,0.484205961227417
6.0,6.0,0.36353757977485657,0.331214964389801,0.39766138792037964
5.0,5.0,0.23073755204677582,0.16980333626270294,0.2885175943374634
3.0,3.0,0.857627272605896,0.789084792137146,0.9276282787322998
8.0,8.0,0.1295391023159027,0.08621560782194138,0.17260019481182098
7.0,7.0,0.1614288091659546,0.10988416522741318,0.21286673843860626
3.0,3.0,0.4433084726333618,0.36216285824775696,0.5238210558891296
1.0,1.0,0.35068637132644653,0.31446871161460876,0.38787952065467834
4.0,4.0,0.2925259470939636,0.20321349799633026,0.38149717450141907
0.0,0.0,0.4002910256385803,0.35270509123802185,0.4481767416000366
2.0,2.0,0.09872935712337494,0.06160300225019455,0.13481250405311584
1.0,1.0,0.13499215245246887,0.12669339776039124,0.14428555965423584
0.0,0.0,0.2979668974876404,0.21550209820270538,0.37889009714126587
0.0,0.0,0.19702111184597015,0.13605491816997528,0.25660887360572815
4.0,4.0,0.20720863342285156,0.11134807020425797,0.30480825901031494
7.0,7.0,0.35629311203956604,0.2859896719455719,0.4274938404560089
3.0,3.0,0.01256150659173727,0.002591026946902275,0.022207824513316154
7.0,7.0,0.8254300951957703,0.8017484545707703,0.8495906591415405
3.0,3.0,0.03824814409017563,0.0028885093051940203,0.07302504032850266
9.0,9.0,0.17653794586658478,0.12355343997478485,0.22681361436843872
0.0,0.0,0.2901608943939209,0.23781107366085052,0.3463366627693176
9.0,9.0,0.22889797389507294,0.17956586182117462,0.27783793210983276
8.0,8.0,0.5678955316543579,0.49387484788894653,0.6436256766319275
3.0,3.0,0.10993775725364685,0.030384212732315063,0.18763649463653564
9.0,9.0,0.743902325630188,0.6564545035362244,0.8267250657081604
9.0,9.0,0.09372133761644363,0.020207958295941353,0.17124181985855103
8.0,8.0,0.0382862389087677,0.0041617597453296185,0.0720759928226471
9.0,9.0,0.08281323313713074,0.009331148117780685,0.15637609362602234
2.0,2.0,0.2947748005390167,0.27936434745788574,0.3109655976295471
9.0,9.0,0.07720482349395752,0.039981745183467865,0.11377091705799103
1.0,1.0,0.19230340421199799,0.12637196481227875,0.25897765159606934
3.0,3.0,0.7121821641921997,0.6945936679840088,0.7302526831626892
9.0,9.0,0.5552193522453308,0.5182728171348572,0.591495156288147
6.0,6.0,0.19774341583251953,0.1534288376569748,0.24105659127235413
7.0,7.0,0.813323438167572,0.7493466138839722,0.8762682676315308
5.0,5.0,0.4013715982437134,0.3640776574611664,0.43693697452545166
1.0,1.0,0.3122769296169281,0.2682020366191864,0.3563328981399536
6.0,6.0,0.3432518243789673,0.30509456992149353,0.3817130923271179
7.0,7.0,0.38199353218078613,0.37069618701934814,0.3931784927845001
4.0,4.0,0.3434686064720154,0.2891712784767151,0.39638155698776245
5.0,5.0,0.3411319851875305,0.28734681010246277,0.397283136844635
8.0,8.0,0.1070721372961998,0.08648855984210968,0.12572315335273743
6.0,6.0,0.7555447220802307,0.6751968264579773,0.8373767137527466
3.0,3.0,0.573591947555542,0.5169486403465271,0.6312977075576782
6.0,6.0,0.37144994735717773,0.33812686800956726,0.40460455417633057
4.0,4.0,0.19423775374889374,0.14187543094158173,0.24444937705993652
9.0,9.0,0.5207555890083313,0.4925622045993805,0.5482470393180847
2.0,2.0,0.2775426506996155,0.21586334705352783,0.3387659788131714
5.0,5.0,0.60871422290802,0.5793054699897766,0.6369574666023254
9.0,9.0,0.3808109164237976,0.3630656599998474,0.39873066544532776
9.0,9.0,0.5110699534416199,0.44844213128089905,0.5719224214553833
1.0,1.0,0.24829137325286865,0.16536317765712738,0.330781489610672
4.0,4.0,0.21825966238975525,0.16914674639701843,0.2696651518344879
9.0,9.0,0.2706191837787628,0.1883368194103241,0.35210251808166504
9.0,9.0,0.1454491764307022,0.1105789914727211,0.1803206205368042
2.0,2.0,0.4166993200778961,0.36666736006736755,0.46633490920066833
4.0,4.0,0.6053377389907837,0.5569981336593628,0.6542150378227234
8.0,8.0,0.46107029914855957,0.39171525835990906,0.5313804745674133
6.0,6.0,0.18698881566524506,0.15859930217266083,0.21632272005081177
4.0,4.0,0.3330441415309906,0.31218332052230835,0.35319703817367554
0.0,0.0,1.375832200050354,1.341434121131897,1.4092167615890503
3.0,3.0,0.37987059354782104,0.30832937359809875,0.4458383321762085
1.0,1.0,0.27205944061279297,0.22099576890468597,0.3236178159713745
3.0,3.0,0.24412086606025696,0.22431352734565735,0.2648683488368988
6.0,6.0,0.22388087213039398,0.1630764901638031,0.2852061092853546
0.0,0.0,0.18210448324680328,0.14620210230350494,0.21706262230873108
0.0,0.0,0.9083382487297058,0.8425728678703308,0.9773005843162537
4.0,4.0,0.1251017451286316,0.05930676683783531,0.1964125633239746
9.0,9.0,0.4974587857723236,0.4274144768714905,0.5718858242034912
9.0,9.0,0.38147565722465515,0.3683840036392212,0.39492252469062805
8.0,8.0,0.08958451449871063,0.03626082092523575,0.14280003309249878
2.0,2.0,0.3449227809906006,0.27800077199935913,0.40988653898239136
6.0,6.0,1.2858299016952515,1.1905097961425781,1.3762506246566772
2.0,2.0,0.26233357191085815,0.2049226015806198,0.3220987319946289
9.0,9.0,0.6711839437484741,0.6323302388191223,0.7088927030563354
9.0,9.0,0.5549545884132385,0.5181365013122559,0.5908101797103882
8.0,8.0,0.031676363199949265,0.009523381479084492,0.05568647384643555
4.0,4.0,0.48042428493499756,0.42869552969932556,0.5321376919746399
4.0,4.0,0.6209596395492554,0.5742014050483704,0.6660481095314026
7.0,7.0,0.2960676848888397,0.23739218711853027,0.353248655796051
4.0,4.0,1.323959469795227,1.2424520254135132,1.4069697856903076
6.0,6.0,0.33143454790115356,0.29875069856643677,0.3639180362224579
8.0,8.0,0.10765059292316437,0.04485541582107544,0.17405965924263
3.0,3.0,0.41284433007240295,0.38037726283073425,0.4462564289569855
2.0,2.0,0.4084770083427429,0.3344399631023407,0.4832596778869629
8.0,8.0,0.6134143471717834,0.5670556426048279,0.6583592891693115
7.0,7.0,0.488092839717865,0.4611233174800873,0.5155215859413147
5.0,5.0,0.774358868598938,0.7110242247581482,0.8396933078765869
8.0,8.0,0.7423746585845947,0.7243198156356812,0.7596542239189148
3.0,3.0,0.13908253610134125,0.09897427260875702,0.1814863085746765
6.0,6.0,0.20767438411712646,0.16596335172653198,0.24937912821769714
5.0,5.0,0.3021213710308075,0.2561882436275482,0.3487797975540161
1.0,1.0,0.29648274183273315,0.23156140744686127,0.36159056425094604
1.0,1.0,0.7275108695030212,0.6661629676818848,0.7866512537002563
1.0,1.0,0.20260074734687805,0.1847255825996399,0.22030261158943176
1.0,1.0,0.18499819934368134,0.16277235746383667,0.20751096308231354
5.0,5.0,0.23480500280857086,0.17565682530403137,0.2906249761581421
7.0,7.0,0.5325987935066223,0.5110632181167603,0.5546427369117737
1.0,1.0,0.8492563366889954,0.8068079352378845,0.8918381333351135
9.0,9.0,0.4496721029281616,0.3891009986400604,0.5076388716697693
3.0,3.0,0.18475864827632904,0.14007358253002167,0.2294992208480835
5.0,5.0,0.3865387439727783,0.35331857204437256,0.42076990008354187
2.0,2.0,0.12923020124435425,0.09011966735124588,0.16644346714019775
9.0,9.0,0.04258393123745918,0.004802968353033066,0.0788259506225586
4.0,4.0,0.012327906675636768,0.004503040108829737,0.020368169993162155
1.0,1.0,0.146659255027771,0.07150708138942719,0.2189796268939972
1.0,1.0,0.9062438607215881,0.8580014705657959,0.9547742009162903
9.0,9.0,0.17078004777431488,0.08465765416622162,0.2592012882232666
0.0,0.0,0.11999359726905823,0.045000109821558,0.19070735573768616
4.0,4.0,0.2513807713985443,0.19840064644813538,0.30342018604278564
4.0,4.0,0.3841843008995056,0.37131693959236145,0.39657309651374817
4.0,4.0,0.46107277274131775,0.4368395209312439,0.4861777424812317
8.0,8.0,0.30287966132164,0.2394358366727829,0.37080055475234985
1.0,1.0,0.32514718174934387,0.3028886914253235,0.346174031496048
9.0,9.0,0.08989393711090088,0.02174224890768528,0.15550640225410461
3.0,3.0,0.30103546380996704,0.23531140387058258,0.36627840995788574
0.0,0.0,0.3482029139995575,0.2893477976322174,0.4087904989719391
2.0,2.0,0.07580430060625076,0.04112507402896881,0.10972802340984344
1.0,1.0,0.27617570757865906,0.21523867547512054,0.3376929759979248
5.0,5.0,0.13526591658592224,0.09354209154844284,0.1777832955121994
9.0,9.0,0.13524331152439117,0.0735326036810875,0.1961575448513031
0.0,0.0,0.17122454941272736,0.07932580262422562,0.2628481984138489
7.0,7.0,0.14972004294395447,0.10070981830358505,0.19636806845664978
1.0,1.0,0.346404492855072,0.2794887125492096,0.41131845116615295
9.0,9.0,0.24623815715312958,0.19789403676986694,0.2934620976448059
7.0,7.0,0.23324935138225555,0.19141794741153717,0.27392369508743286
5.0,5.0,0.3752005398273468,0.3292348086833954,0.4211634695529938
8.0,8.0,0.10421577841043472,0.08714749664068222,0.12070028483867645
5.0,5.0,0.23048710823059082,0.18212756514549255,0.27860236167907715
2.0,2.0,0.3160572648048401,0.2822759747505188,0.3487982451915741
6.0,6.0,0.2430744767189026,0.2058466523885727,0.2809799313545227
7.0,7.0,0.26727959513664246,0.2203647345304489,0.3149012625217438
3.0,3.0,0.3475574254989624,0.2811887562274933,0.4137759506702423
7.0,7.0,0.5499207377433777,0.5264084935188293,0.5726179480552673
8.0,8.0,1.0262706279754639,0.9945728778839111,1.0588712692260742
7.0,7.0,0.5566239356994629,0.5064941644668579,0.6072508096694946
9.0,9.0,0.17400456964969635,0.12046854197978973,0.2263510823249817
5.0,5.0,0.3599984645843506,0.33208802342414856,0.3879470229148865
4.0,4.0,0.20512504875659943,0.16166923940181732,0.2509511113166809
6.0,6.0,0.46092236042022705,0.40142112970352173,0.5198741555213928
2.0,2.0,0.11117295175790787,0.06757146865129471,0.15500479936599731
7.0,7.0,0.8793426752090454,0.8452566862106323,0.9135118126869202
8.0,8.0,0.27684953808784485,0.2226952612400055,0.3342899978160858
6.0,6.0,0.9779890179634094,0.9306201934814453,1.0253578424453735
7.0,7.0,0.04347860440611839,0.004569320008158684,0.08469453454017639
6.0,6.0,0.1653338223695755,0.1389235109090805,0.1908588409423828
5.0,5.0,0.5560202598571777,0.4656462073326111,0.6461563110351562
4.0,4.0,0.4677773416042328,0.4594753384590149,0.47609609365463257
4.0,4.0,1.0553522109985352,1.0459518432617188,1.0640347003936768
0.0,0.0,0.15748409926891327,0.10600057989358902,0.21252930164337158
5.0,5.0,0.0427609458565712,0.0036244061775505543,0.08085741102695465
2.0,2.0,0.42918750643730164,0.3692527711391449,0.48612818121910095
9.0,9.0,0.4375772178173065,0.3749083876609802,0.4961141347885132
1.0,1.0,0.48856472969055176,0.4207893908023834,0.5598968267440796
6.0,6.0,0.34335172176361084,0.2706390619277954,0.4141192138195038
2.0,2.0,0.11634273827075958,0.07120734453201294,0.16106083989143372
6.0,6.0,0.4144883453845978,0.40065231919288635,0.4293448328971863
9.0,9.0,0.1382271647453308,0.10528808832168579,0.170591339468956
7.0,7.0,1.3942337036132812,1.3398255109786987,1.4495935440063477
7.0,7.0,0.7665044665336609,0.7168896198272705,0.8174107670783997
9.0,9.0,0.3869839012622833,0.36767852306365967,0.4060019552707672
3.0,3.0,0.4521210193634033,0.4022335708141327,0.5020262598991394
9.0,9.0,0.6656464338302612,0.58824622631073,0.7403087019920349
0.0,0.0,0.23757895827293396,0.1715172529220581,0.3071656823158264
9.0,9.0,0.13625654578208923,0.08440131694078445,0.19093386828899384
5.0,5.0,0.4358436167240143,0.41281858086586,0.4595138728618622
1.0,1.0,0.9326226115226746,0.8800945281982422,0.9816908836364746
1.0,1.0,0.13295744359493256,0.12016572803258896,0.14528924226760864
8.0,8.0,0.3384973108768463,0.2877664268016815,0.3884732723236084
8.0,8.0,0.06726811081171036,0.033926770091056824,0.09968988597393036
8.0,8.0,0.1687532514333725,0.08936712145805359,0.2492632269859314
2.0,2.0,0.08417069166898727,0.04644385352730751,0.12042504549026489
0.0,0.0,0.5671574473381042,0.5436536073684692,0.5903676152229309
7.0,7.0,0.18926627933979034,0.14922598004341125,0.2264721393585205
8.0,8.0,0.38623595237731934,0.3002835810184479,0.4752291440963745
8.0,8.0,0.9379809498786926,0.8786842226982117,0.9998306632041931
6.0,6.0,0.3829990327358246,0.29738742113113403,0.4659196138381958
2.0,2.0,0.15995648503303528,0.11569110304117203,0.20454426109790802
2.0,2.0,0.33785614371299744,0.3092518746852875,0.3644314110279083
8.0,8.0,0.3356223702430725,0.29699698090553284,0.3727462887763977
3.0,3.0,1.36418616771698,1.3293800354003906,1.3968627452850342
3.0,3.0,0.05798667296767235,0.0032849223352968693,0.11351722478866577
0.0,0.0,0.6168391108512878,0.5179802775382996,0.7135641574859619
4.0,4.0,0.2959597408771515,0.20586805045604706,0.3837625980377197
